feature_0,feature_1,feature_2,feature_3,class
-1.3255781594839464,-0.7634917502603255,0.40136725922817984,1.0864119585462613,2
-1.1287699489991574,-0.6400367830935878,0.5415159876820707,0.7746994339382737,2
-0.9190084017936134,-0.7983235104854629,0.273858136572635,1.156913865906152,2
-0.6932136495728072,-0.6622136573749144,0.7593098829039265,0.8099943774215287,2
-0.8317494347620776,-0.39153579968726143,0.10830902220804717,0.734864922437831,2
-0.2573104066325981,-0.7872983274294982,0.6244032054366327,0.4575613779500892,0
-0.7787302935408019,-0.9878495348112966,0.2972349788401348,0.4095747623185726,2
-1.2010702887349312,-0.45190526999235114,0.8662657227574511,1.129649130556237,2
-0.9822796458619675,-0.9236842145447107,0.5769738013143726,1.0612843943809027,2
-0.9271212080960047,-0.46522798955507766,0.7496465928718736,1.056964844337279,2
-0.6202020578608327,-0.595748664823597,0.5226158660776462,0.8735729509166131,0
-1.0346898589311222,-0.7040716633029817,0.7010349807977736,1.0531556806769735,2
-0.7975443698531299,-0.4413802055222805,0.6597762658046645,0.6492692001635518,2
-0.462225517109563,-0.5474819857023552,0.18580532163396318,0.6740330268166671,0
-0.7332009997990325,-0.888499575786739,0.311128104238561,0.772624194111919,2
-0.4844448615549584,-0.545753844717269,0.23605956870041356,1.0688780449048823,0
-0.5840085550380896,-0.9251384017901254,0.7977291967173805,0.638795643110174,2
-0.7427351766686441,-0.5962928331869475,0.9395694139399077,0.7057244360353656,2
-0.810854519364248,-0.7645427783852697,0.740450476163728,1.0241552167673091,2
-0.823187805091584,-0.7652741230096956,0.9024345688356434,0.6409966153838009,2
-0.8656916227706507,-0.43692569866783815,0.6274661339772791,0.896899776614938,2
-0.9552759179941868,-0.31306316424627867,0.9170766985325478,0.6996892556966663,2
-0.8804175641004087,-0.46649160409641366,0.6393117059805199,0.8020768301980112,2
-0.6884242638315723,-0.7717536941078974,0.8817510417523992,0.5296426263613745,2
-0.5537030706168931,-0.2170141395016692,0.147096377729812,0.4575697658916724,0
-0.9161637659459259,-0.7143001559147704,0.7707970244280485,0.6296925697869121,2
-0.8297015178286056,-0.594855420504141,0.8464280416084132,0.11192640509460083,2
-0.537687042833934,-0.33232494315610644,0.6101104218337751,0.8336576667346925,0
-0.5389282068515996,-0.6754884315288808,0.46122497865520223,0.4355331881499991,0
-1.0246422040118177,-0.6903119335176963,1.0684358406460308,0.8893966635181282,2
-0.6706148832121613,-0.652712181647448,0.6040165933633218,0.48778068577383416,2
-0.2758063655550187,-0.7880946097056536,0.6573876245963303,0.851420451371584,0
-0.6474346599869835,-0.7382569881174252,1.0482184517312996,0.4245887991830981,2
-0.8071063327568468,-0.7019230895702243,0.5915556031451884,0.6894396021095273,2
-0.3700337770472233,-0.7360426058013326,0.9781757261957738,1.0463742963347502,0
-0.5344826020158756,0.2103121250522949,0.3237458382774943,0.2602868277548639,0
-0.7002283236442733,-0.5387934373347986,0.6633983520430362,0.6255080602777183,0
-0.9968315552631697,-0.38257651846443375,0.9333130319900385,0.7781672130559376,2
-0.6932112288236671,-0.5646080345410879,0.9525882598165818,0.4899387592965789,0
-0.8299231695382052,-0.5358529120210339,0.7810205323729104,0.5155861951104833,2
-0.5300524142897979,-0.9294437419676218,0.7491196808519734,0.3379335146557751,2
-0.6912253185140298,-0.20008483763769486,1.0780648353047853,0.7420190847943076,0
-0.5006988948668298,-0.3439889003919683,0.578751937173841,0.8750593318996005,0
-0.7838012356943314,-0.6191379337029268,1.1050177240850607,0.8834331954775301,2
-0.3809610260233634,-0.16348173923339904,0.9469763516859387,0.3923843292964963,0
-0.5575576759153394,-0.11439112326713108,1.0251644977000167,0.6018498878222545,0
-0.5272130934626096,-0.6227100880442092,0.6475558030092816,0.5456066069787143,0
-0.6210697642896942,-0.4727353057551155,0.8883088625244133,0.6566230945128253,0
-0.3331030054609035,-0.10525694292202431,0.8998286713476391,0.7564210801313391,0
-0.27414656433454554,-0.34875576717094303,0.4141310740213921,0.7380650289223243,0
-0.6664294672564839,-0.35809039131299675,0.6453136458136655,0.7309665210305354,0
-0.7246150567245206,-0.34253990237611726,0.9394980123718593,0.274381771817913,0
-0.6400023297554075,-0.5719106407502587,0.595259345277704,0.2660767454098508,0
-0.09910933767641655,-0.5351872938578847,1.3537846240227391,0.5477013015239282,0
-0.38709464517157954,-0.688812485310758,0.7270498481539236,0.45927149171738124,0
-0.5244103628794339,-0.5361943329266156,1.0055952763334244,0.3274373713083339,0
-0.6013474223782087,-0.46583477829377906,1.1908021664510278,0.44430381572029154,0
-0.2745327284978516,-0.10860488358144677,1.2435631370625992,0.439728039874979,0
-0.26883607068517634,-0.5234014456997632,1.0811578195993987,0.025506722580747376,0
0.036484550875748256,0.3887754104416543,0.8455682742603771,0.268157092642789,1
-0.20269953555323486,-0.4123639304291754,0.8494608262768738,0.20667107011395525,0
-0.29705482374175357,-0.5893710470301432,0.8421283846748369,0.46148196426478827,0
-0.6281610331796847,-0.6642276189548666,1.4572890487929562,-0.33825176619076575,0
7.563493419254774e-05,-0.1831123878392546,0.9550920581376567,0.2791299327211329,0
-0.4083911554947179,-0.49258936979776946,1.0083163699490358,0.3602366488951667,0
-0.16403029449198475,-0.2917621824976677,0.676450299353313,0.2068940488831868,0
-0.3293549960173114,-0.3769638625715652,0.9803731850271096,0.49574032588556505,0
-0.3020496285897405,-0.42905966446531185,0.9227185071414062,-0.23745387850869903,0
-0.08558032574863986,-0.141105233909051,1.137924636840573,-0.11620818476775172,0
-0.31720780340084737,-0.07157784005244268,1.011549407571102,0.1301393388688209,0
-0.8192076580648553,-0.31063203416256563,0.5117867209731468,-0.05665948426829587,0
-0.5695108571945526,-0.3484355382334403,1.1263613699639392,-0.2809841962035272,0
-0.008899044295051534,-0.07789794114880615,0.635083914391346,-0.2631673971351121,0
-0.3753040967910406,-0.29041564720786917,0.9102131164188595,0.051088866191333224,0
0.04095103428231969,-0.23433706810180255,1.0562689498925164,0.16907749166129493,0
-0.26234229867360753,-0.3349609170286395,1.1926077052475843,0.010989893114099147,0
-0.011113056238056987,0.03218622789853902,0.9807092617330323,0.3669702846146693,0
-0.3283162715143821,0.2470762327471015,0.7656511716252967,0.5515584670182365,0
-0.3327858202925684,0.09779145573002421,1.0744811191307624,-0.10568710600178421,0
-0.14464134601668788,0.07130626601206336,1.3107901076951616,-0.31714233017130317,0
-0.0321478371403031,-0.5188899143060055,1.3242116382781712,0.05121505143271586,0
-0.5315736510384466,-0.2246551282142113,1.3534023842882243,-0.44363378976043677,0
0.23968408587658754,-0.17500313337066017,0.9910893279319118,-0.21350114823598595,0
0.24019052027780277,-0.015647419297119793,1.0036528212968225,-0.282333851997428,0
-0.3148018747442525,-0.0839250584040952,1.1260668796799618,-0.4770442996669907,0
-0.45773942780486154,0.09206833624564298,0.6850246238501128,-0.20882061761154863,0
-0.3718365723736254,-0.053248266014087865,1.1371088285479531,0.31767903470576553,0
0.04805362867263299,0.12107242937573826,0.7672393549980931,0.42905485303973256,1
0.03279961177696207,-0.2826263141761289,1.4095355664978166,-0.17141600931013037,0
-0.03210634334208472,0.3428357180277799,0.7673368317863178,-0.19262932927445414,1
0.09462905449731267,-0.4699575307887766,0.7802573784190856,0.17912917202636136,0
0.12981626257981743,0.2034432868500534,0.912600190197471,-0.10884512610944881,1
-0.42649860360493697,0.3381973858618301,1.1567407896791257,-0.7221542865164782,1
-0.05175228893971161,-0.04047622069321953,0.9602307975527952,0.11434993947799009,0
-0.17187601753686416,-0.08508343263384252,1.2665018952316793,0.10490464433349295,0
-0.04372608959939611,0.010283986153083291,0.9966323573795796,-0.22471434604651291,0
0.2847790318929172,0.31062356412367953,1.02343487580006,-0.23261557945589484,1
0.11588326059732124,0.3069721776529042,0.6886945945351631,-0.24800619770995783,1
0.23704777146572045,0.18683355777993352,0.8743490013059285,0.02695082335799459,1
0.14024267810295876,0.5391017486544015,0.9813681826818726,-0.09409496275624138,1
-0.009560208596935987,0.11859136970324663,0.6546254137221166,-0.06476160936060343,1
-0.07117092993367488,0.12284595521340673,1.008346093056462,0.06500585107292398,1
-0.25231707071363385,0.7313111894193404,0.9474652553787034,-0.45238542877979643,1
0.221955913920194,0.18713550439473325,0.5501603608677037,-0.41883775686531355,1
0.43987544275384716,0.5178248911147885,0.7010890135683332,-0.2528016878068977,1
1.1328814885089997,0.6091953483459241,0.9595338067950704,-0.3104780823985464,1
-0.04369467777661362,0.18922822137123652,0.995830107432278,-0.48822412526632036,1
0.5450335575454544,0.11227926498420815,0.8904048793473234,0.4148117254337687,0
0.14133508660543573,-0.10628712570670501,0.38862309856809074,-0.7209027429896911,0
0.8967601844128943,0.5267841590492045,1.068206819903024,-0.022754580382050027,1
0.9798732074583056,0.038312133005238336,0.699230030638359,-0.29004906660653157,0
0.4300121397852228,0.6635882855810321,0.48956290428517696,-0.6345493073302813,1
0.39809623592559706,0.23230845923640125,0.958583760613028,-0.29873365999447304,1
1.2792061464800801,-0.38813371481454134,0.6948682182434182,-0.7699749899626303,0
1.4096265463180475,-0.40288745667328946,0.6005515213702761,-0.7362072896050447,0
0.7114666779061477,-0.27325493862272443,1.1288928250236339,-0.22387227791231026,0
0.7139722165491377,-0.10238274091820732,1.099533463735235,-0.31979261690094574,0
1.2960162292539077,-0.5276916157565665,0.7501103268737235,-0.01421183359242495,0
0.6964223351387219,-0.8809947394358845,1.0384282243607246,-0.4204211067341242,0
1.0091563189032402,-0.45978008889262123,1.0104578166059892,-0.5135917482203465,0
1.1189986895766515,-0.28708052147511126,0.9903930290081066,-0.8281996116458195,0
1.0368765906910484,-0.5517231015305527,1.4157555808038957,-0.583217719419552,0
1.26106965198263,-0.39575810020329155,1.0377099534329755,-0.5288533060978822,0
1.1909929202726877,-0.0970123385976,0.8993253478086154,-0.8245575634969562,0
0.3748484838447288,-0.5001908044646777,0.6945294711264204,-0.5032546112531536,0
1.1373377714215422,-0.26708257150445514,0.6108451977282756,-0.38573971815431973,0
0.8154333832487918,0.22218577769000147,1.1316854366925024,-0.7941725681145342,1
1.2816675162207676,-1.005318847374076,0.9587037533202949,-0.5697442164039657,0
1.028497717785481,-0.4861525025537855,0.5125113216032129,-0.0025515370690154526,0
0.5906996765635131,-0.6201827919391928,0.7890336196450314,-0.6347186186414762,0
0.758186374226833,-0.1575833478158281,0.7012131104195473,-0.9902996723578187,0
1.1536826479496873,-0.4412642476681817,1.3472738488347653,-0.1852520966138756,0
0.8950523989403626,-0.7122103939367433,0.6601684649398974,-0.28675379555310054,0
0.883953352560985,-0.5803269093748374,1.2720000077998572,-0.6184761856252913,0
0.8830047778419502,-0.8705042865573189,0.6079971232826455,-1.0425769961684452,0
0.46626584659484566,-0.4281285650154958,0.7601061443174226,-0.817191714635159,0
0.9810285515320848,-0.6824241397999216,1.0789719912617783,-0.21212118419042209,0
0.42474330177673625,-0.5173284588346279,1.0478998168845632,-0.9307836854878733,0
0.5165711025875988,-0.35818624806395444,0.8388664465838446,-0.7907367599885092,0
0.8484548561150513,-0.5483017449089105,0.49778365015878684,-0.34712354108469623,0
0.5933403893532865,-0.8484873975457964,0.7084516846933381,-0.18701344245771817,0
0.9083666389995709,-0.7847036626795889,0.6551783294244377,-0.5844652831440635,0
1.2178410433993432,-0.7279345455196599,0.8381822426386002,-0.9151790324624165,0
0.6139938797824094,-0.29088618376473296,0.2884156525479023,-0.8194269654447192,0
1.046104585211936,-0.7593664962034944,1.2631945566493086,-0.64046314000766,0
0.43431497124814683,-0.708512616749719,0.8863900306941327,-0.5548856773152198,0
0.5746578619748082,-0.9417394047596719,0.8536143101693503,-0.7624082556582052,0
0.7555686227903579,-0.37227517809136357,0.9936466835856761,-1.0271373811769502,0
0.40727028208168203,-0.5774721091362377,0.9936377216698329,-1.042819049890685,0
0.5228576577361337,-0.8149206184359881,0.538333804836859,-1.01457965308714,0
0.23010344030224766,-0.498860971270223,1.1293862331742948,-0.9108344831135996,0
0.615289204674044,-0.6710487322443657,0.6303602981177164,-0.7174579684570481,0
0.6019024399506895,-0.5831841688875741,0.6618172105216895,-0.6442218009795013,0
1.232371951831556,-1.32321834554314,0.7247177423087436,-0.5312919673911674,0
0.3528592231862252,-0.40401317605707326,0.6563190881615282,-0.9561166628125081,0
0.814510612834857,-0.6057417948072409,0.7340788773187855,-1.0603337199261842,0
0.644379286920954,-0.9970540399588351,0.1630137486058167,-0.9088932545542275,0
0.22537928171765825,-0.6925993739251629,0.4648384924354984,-0.5279477472329585,0
0.3750713968944186,-0.8410455287334829,0.6108470431127915,-0.3632249797797532,0
1.2270000595604238,-0.6046743671581309,0.21695837108780452,-0.6568037409376626,0
0.3676095294888031,-0.8614675003553246,1.050606235581454,-0.6672735558670514,0
1.008383671447877,-0.7867067852392474,0.8404517033568539,-0.96881974382711,0
0.10620417675763005,-0.9128077655193452,1.2267672095958182,-0.772529078334514,0
0.49736025672012274,-1.4733776394836484,0.8145242563894427,-0.6862347871608703,0
0.4363987172357876,-0.8727429774437238,0.3709789048891735,-1.3304114926828081,0
0.21250194869388306,-0.9132782840502734,0.5317715529861211,-1.1837833091695433,0
0.5649933348051924,-0.9380910013078207,0.8708386400797661,-1.0570592311266702,0
0.6358198742174074,-0.7565103433806496,0.5691971140358701,-0.7680753724190339,0
0.7394109229143718,-0.5464416626278676,0.6743009765544148,-1.3276678468425516,0
1.0360952191947301,-1.5616601581428315,0.836537234134073,-0.7280654712009833,0
0.33501875284887833,-0.9828838056786845,0.09943994261664912,-1.0543462870769116,0
1.07816141186268,-1.0424238178439251,0.27494698330090545,-0.7176955823170491,0
0.71773985865848,-1.231073081291841,0.1370082829709553,-0.6623323711254614,0
0.3285694430912782,-1.354686328165135,0.9781868653504571,-0.8990932314664765,0
0.2105807351098203,-0.8363084345487208,0.5721044026931921,-1.0039577899594876,0
0.48963526248560485,-0.9095455376361185,0.46996528196574966,-0.8430673105365072,0
0.5844358736471762,-0.9616684991475127,0.36793418058472893,-1.0076082141168985,0
0.3248850412167943,-0.8884413153368691,-0.24951012446518767,-0.8121823963066158,0
0.2991451198393363,-0.7891286289992508,0.8626753563698035,-0.9201295042445811,0
-0.11814068379799358,-0.7381448819744005,0.29529860579595213,-0.691656110155294,0
0.09897191986600262,-1.1333828165872293,0.7737183036183413,-1.3291703763642955,0
0.5592472415248154,-1.298638625086288,0.27746253636401064,-0.9610526891561383,0
0.1748364263693961,-1.37774829979531,0.41915965673527633,-1.1402790896111508,0
0.5472397910416101,-0.8379497754280991,0.3611361519901984,-0.7537931885576332,0
0.19726104299995623,-1.2680043269078638,0.46780933304551797,-0.5578999792594823,0
0.20285357716104108,-1.2068561087718734,0.4145926055744361,-0.9121500868249339,0
-0.0106781749780675,-1.2079322762635438,0.40918664141796585,-1.1400966836319775,0
0.6922134881909013,-0.5052994238112756,0.4051438221242467,-0.9254727161892174,0
-0.019143677943755988,-0.7778501307683183,-0.09734308728720253,-0.9947605659448179,0
0.6102814647894563,-1.1067785519648476,0.13754008755971792,-0.651884872141278,0
0.27227652094721955,-1.1617246349745836,0.4191745781546964,-0.13822668783782988,0
0.4292797085536717,-0.8372434415705181,0.14331291888394834,-1.0369421865276836,0
0.6150283251149957,-0.9188603260334671,0.33265226942484083,-0.9956240823973307,0
-0.2775169394633923,-1.2379974242866039,-0.2627865545987812,-0.9021751075270681,0
0.03355320765763661,-1.018247105515231,-0.3107829909210912,-1.253993780923296,0
-0.055753498088135955,-0.3604100824210611,0.14852786084771913,-0.7485803613551155,0
0.310272861476659,-1.2750263253853835,0.23754452089023068,-1.108696611743407,0
-0.17375402787901195,-1.2507753257024052,0.2223351940028243,-0.8505068492050147,0
0.11190725119467276,-0.9564568492492457,0.03839140299873671,-0.8087236241895448,0
0.202541971624847,-1.074800415903006,0.2634787043768727,-0.9504993546950579,0
-0.1978847896353586,-1.0004984283987237,-0.13007478398400543,-1.3661234510554874,0
0.19878605264819413,-1.0705869828613603,0.1507259265790822,-1.1954731849737494,0
-0.2054402773020878,-1.1750772840921553,0.7208056075574657,-1.0851594660414778,0
-0.08626244066007217,-0.9135373433470362,0.05203792996322211,-1.088454052262769,0
-0.10069101087045695,-0.9933226567656412,0.11356998182676897,-0.9312834897578225,0
0.35753157836980987,-0.806094463578272,-0.28102090857653245,-0.6898291072470815,0
-0.2572932916431763,-0.7416747324287267,-0.23469449140667434,-0.8227697365107549,0
-0.005311028351027893,-1.2478321272953754,0.4855124219933221,-1.162992540768652,0
0.5683310264771638,-0.6396911761875099,0.17593017450743895,-1.3178577289448394,0
-0.20580336291361506,-1.187945599877401,-0.5006352008510311,-1.0982192480077193,0
0.04120571823882444,-0.783982742737013,0.14491026162796544,-0.7187515710618609,0
0.1397154628872873,-1.1655202772913573,-0.39022478972375174,-0.8029547061891105,0
-0.20935057022604017,-0.9100756230238454,-0.13344374517394403,-0.4639854879925751,0
0.430399459413435,-1.046050968601962,-0.23594294224683032,-0.9106178329353397,0
-0.21047008246711102,-0.5612352135723259,-0.46303615455643937,-1.0712859811261641,0
0.3555927869241838,-1.0894090831008385,-0.4432233327695523,-0.9061681495775157,0
0.18462453161242803,-1.0431555897750906,0.0875811326832447,-1.1167772576353518,0
0.2536114506486381,-1.2103524916078114,-0.1947389887219091,-1.2816621998626045,0
0.03845601372246078,-1.248628363745137,-0.20748165536591645,-1.065323171367869,0
-0.04237493184914193,-1.1568656608273797,0.11153171455088157,-0.8484094025493616,0
0.1930834121017313,-0.729807753906375,-0.5535009427111928,-0.5976982009703489,0
0.25882750588744097,-0.8849874778847886,-0.250135844607541,-1.026947926261351,0
-0.4624606728328391,-1.286791967749734,-0.04407476987487814,-0.5876625223907161,0
0.06930630535628113,-1.0056613857155188,-0.17094983657576593,-0.9937741935139233,0
-0.326526328415961,-1.0751458524983422,0.0870270989341565,-0.7249241501493195,0
-0.7390890003129273,-0.7928233771575353,-0.28499523916559777,-1.08310214772206,0
-0.3189615999199066,-0.6663105588318241,-0.2717811758567302,-0.7920498242310535,0
0.03981093506645089,-1.3022815505634775,-0.1967278044020594,-1.520843539389098,0
-0.1739727632695822,-1.31357140242324,-0.19823546171679315,-1.4959381544228285,0
-0.5489094190121315,-0.3848821547681329,-0.012403439658487614,-1.427272034955314,0
-0.35868789472775225,-0.9904740047896522,-0.4835546428613345,-0.894670457382466,0
-0.3228144994721977,-0.7425613254294281,-0.5985471406541513,-1.1433086640688372,0
-0.2715935134907074,-0.8996494958872072,-0.3611122426111766,-0.8696403825744737,0
-0.5068919106972708,-1.2243149105239128,-0.2098889447927791,-0.7345576499875327,0
-0.4557875390726982,-0.7509175112628331,0.18913196400412707,-0.9326397507790408,0
-0.8189459129156702,-0.6707427409096185,-0.45247164429128983,-0.9832153772542397,0
-0.33123933579812614,-1.225278969777426,0.0908398643791864,-0.6947525325896868,0
-0.4046426963015564,-1.1509795565734338,-0.7228467033941488,-0.6563742018579363,0
-0.219529647914226,-0.9624063887729675,-0.1955502047241836,-1.175358759164613,0
-0.28722765500550695,-1.031202190028435,-0.08840786878770096,-0.8391155265711971,0
-0.4134683936252584,-0.8605813938871503,-0.8814134593794622,-1.1691846525882266,0
-0.5603662209863725,-0.8981958486149986,0.300536581505952,-0.7573654761311442,0
-0.389552551450085,-0.6816844972460915,-0.11350826465959807,-0.8993259291171763,0
-0.34990368822310697,-1.2074462686253504,-0.09604892945099108,-1.119932946440463,0
-0.5720600393862575,-0.6826157069421275,-0.43625600089762023,-1.1362185987911462,0
-0.611658124901782,-1.0662610503292338,-0.5686843518369632,-0.952981651351248,0
-0.5513602436920874,-1.3012854745796307,-0.5969056517305052,-0.9972110924792345,0
-0.5192777680273977,-0.744163758836058,-0.6914285520702946,-0.7120575881004143,0
-0.5854986089008842,-0.5189945360111767,-0.2404896081348004,-1.0326927307662006,0
-0.500330229855929,-1.3174548035901525,-0.5004822604535836,-0.44016357466952083,0
-0.019517304053075613,-0.5819266814097162,-0.23086484700485316,-0.42453717374652605,0
-0.44636216258874817,-0.6850914583801649,-0.7507726905393017,-0.6091669138713536,0
-0.9351188464125377,-0.9090744802887856,-0.7971832455704015,-0.4628515489113981,0
-0.7069163375596055,-0.9846736229951869,-0.5624438043274517,-1.013009593413746,0
-0.7522702548037206,-0.848768689123463,-0.5882640531841059,-1.294097194996759,0
-0.532422199711318,-0.9337006070158801,-0.7390365130907002,-0.5407697063295912,0
-0.1007193925277069,-0.5805471119506609,-0.6227887194725928,-0.8463786608179368,0
-0.37748232768839507,-0.8527804285406038,-0.7907661413342898,-1.0195467876647204,0
-0.35447981708104587,-1.1207423334564341,-0.7858904216354075,-0.7573177106164646,0
-0.8650229958864741,-0.3769926465218546,-0.866005971428768,-1.0740311722735205,1
-0.536947623394517,-0.6870587340453137,-0.8133719548687406,-0.8929200677108667,0
-0.26588192765786506,-1.2242987775422134,-0.3416587750418297,-0.5419095379170865,0
-0.23202837506877994,-1.2834802820495792,-0.42300854377480607,-0.7739830239840262,0
-0.2978950519220969,-0.6925505353013401,-0.5017794195619147,-0.39774548773662755,0
-0.39711489991378707,-1.079513720877229,-0.7842400036984365,-1.064031806958053,0
-0.6054258836181322,-0.6184721423568814,-0.8449871521044872,-1.2026463362279038,0
-0.5115236634355548,-0.9059660495464431,-0.43218133362913025,-0.4602412856214797,0
-0.775794684781379,-1.1982595761976005,-0.9409967194915401,-0.5648703635816494,0
-0.37731181422541143,-0.8894767806535274,-0.6638406187425095,-1.252998510031422,0
-0.662879251114093,-0.35939433470429705,-0.9967723874555181,-0.4646748487032593,1
-0.5932415646633201,-0.5122456215754302,-0.5025771442245853,-0.6943045796283371,0
-0.4973168245219779,-0.6901626562710411,-0.7572025060998137,-0.6943653568011617,0
-1.0444991820704896,-0.4914555489571844,-0.49698874845979985,-1.1206955858636356,1
-0.48001091483835145,-0.6111570576272094,-0.3460024550208379,-1.2697330187604292,0
-0.48284981296177865,-0.5575283822090726,-0.8838706951677604,-0.7377447344703177,0
-0.9848612038259553,-0.2902098311490916,-0.9109268413992876,-0.6554532429383775,1
-0.4736272141053228,-0.4844179636345392,-0.5359191650645523,-0.7262412997451955,0
-0.9879282659880454,-0.5584790549803648,-1.534703735597057,-0.417379593582784,1
-0.2598570044020161,-0.5083234581530964,-0.7357368211094428,-0.8183195412246713,0
-0.7024595945291334,-0.4887497206868574,-0.7641479129099539,-0.8064811003934089,1
-0.6666250719889474,-0.6011367476229842,-0.5617108604335105,-0.8778512229569468,0
-0.26399089052289515,-1.0425370970676366,-1.0289979445485944,-0.7714295797367509,0
-0.9363413158055214,-0.7896845516791562,-0.4559678118143248,-0.28852949656757026,1
-0.6827331388865013,-0.5873518592108197,-0.42160267720651656,-0.5265256322857365,0
-0.30495753206407283,-0.9906084983556797,-0.5222341713382168,-0.3664185295503284,0
-0.5289484855973897,-0.592918897237912,-0.37064495593196006,-0.8828209173822336,0
-1.249530706379387,-0.6501235319920243,-0.7223848403610663,-0.7975541376677313,1
-1.026968507211061,-0.6316475658046943,-0.6930098061982118,-0.5864627410514266,1
-0.9028652181837757,-0.4261958396158286,-0.6524101526520476,-0.6009839772870494,1
-0.555150197182382,-0.7942738925047335,-0.46695492285738005,-0.6285095922929519,0
-1.1918712760129122,-0.6541844947760218,-1.1140236262881527,-0.07030516506084694,1
-0.37861385203292436,-0.7898037074290769,-0.6356908631734999,-0.35899664448689705,0
-0.9557402960217033,-0.748049256504609,-0.8818827487011393,-0.3042383116826306,1
-0.7031127211466235,-0.5910691479212932,-0.5291813881296157,-0.7047013331816773,0
-1.507562419157147,-0.5820900820389356,-1.1896384940631495,-0.3826556167193254,1
-0.6762246732333517,-0.4001918272843604,-1.288006762878327,-0.46689338462786895,1
-0.791227063542163,-0.38690736464455194,-0.8113906783363415,-0.911179938118928,1
-0.8313120801152707,-0.06547081789318421,-0.9132695949075561,-0.22512788381320056,1
-0.5343410688609029,-0.5866817177071213,-0.7452657522416302,-0.2791318684222028,0
-0.8876569886667162,-0.3350382599369379,-0.8598263403555129,-0.9439071097422076,1
1.260410257486802,-0.5859748446442206,-0.7817853802323731,-0.003956191302465828,0
0.7935356627287697,-0.8530509052689195,-1.1377254372278998,0.3920752029573781,0
0.9370925667000898,-0.034241735473584944,-0.5795199329557491,-0.12275484747378096,1
1.15078059249281,0.06290876474908808,-0.8679607292217799,-0.22499952984099755,1
0.5961565899451112,-0.09159420337924307,-1.0804971836946142,-0.8498162847679884,1
1.0075558534432232,-0.35928173770479765,-0.6528415839331578,-0.47254522965390044,0
0.8735009285726295,0.08393421777116278,-0.43224938010229386,-0.20251977971880633,1
